Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful,,2024-02-29 17:22:03,2024-02-29 17:22:09,5.707s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:09,2024-02-29 17:22:09,0.096s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:09,2024-02-29 17:22:09,0.067s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 5, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-02-29 17:22:09,2024-02-29 17:22:09,0.073s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:09,2024-02-29 17:22:09,0.061s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:09,2024-02-29 17:22:09,0.064s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:22:09,2024-02-29 17:22:10,0.424s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:10,2024-02-29 17:22:10,0.151s,PASSED
delay(10),,,,2024-02-29 17:22:10,2024-02-29 17:22:20,10.017s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-29 17:22:20,2024-02-29 17:22:20,0.143s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-29 17:22:20,2024-02-29 17:22:20,0.075s,PASSED
takeScreenshot(),,,,2024-02-29 17:22:20,2024-02-29 17:22:20,0.440s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:20,2024-02-29 17:22:21,0.081s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:21,2024-02-29 17:22:26,5.086s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:26,2024-02-29 17:22:26,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:26,2024-02-29 17:22:31,5.092s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:22:31,2024-02-29 17:22:37,6.724s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:37,2024-02-29 17:22:38,0.139s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:38,2024-02-29 17:22:38,0.083s,PASSED
takeScreenshot(),,,,2024-02-29 17:22:38,2024-02-29 17:22:38,0.455s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:38,2024-02-29 17:22:38,0.152s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:38,2024-02-29 17:22:39,1.048s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:39,2024-02-29 17:22:40,0.129s,PASSED
takeScreenshot(),,,,2024-02-29 17:22:40,2024-02-29 17:22:40,0.402s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:22:40,2024-02-29 17:22:40,0.154s,PASSED
